ORDERDATE,SHIPDATE,ORDERNUMBER,ORDERLINENUMBER,PRODUCTCODE,PRODUCTLINE,MSRP,CUSTOMERID,CUSTOMERNAME,CITY,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,QUANTITYORDERED,PRICEEACH,SALES,STATUS
2022-03-15,2022-03-19,10394,4,S32_3207,Trains,62,1006746,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Michael,30,60.28,1808.4,Shipped
2022-03-17,2022-03-21,10395,2,S10_4757,Classic Cars,136,1006725,Lyon Souveniers,Paris,France,EMEA,Da Cunha,Kwai,32,100,3370.56,Shipped
2022-03-17,2022-03-21,10395,1,S12_1108,Classic Cars,207,1006725,Lyon Souveniers,Paris,France,EMEA,Da Cunha,Kwai,33,69.12,2280.96,Shipped
2022-03-17,2022-03-21,10395,4,S50_1392,Trucks and Buses,115,1006725,Lyon Souveniers,Paris,France,EMEA,Da Cunha,Kwai,46,100,5692.96,Shipped
2022-03-17,2022-03-21,10395,3,S50_1514,Trains,58,1006725,Lyon Souveniers,Paris,France,EMEA,Da Cunha,Kwai,45,100,8977,Shipped
2022-03-18,2022-03-22,10110,16,S18_1589,Classic Cars,124,1006800,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Dean,37,100,5433.08,Shipped
2022-03-18,2022-03-22,10110,7,S18_1749,Vintage Cars,170,1006800,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Dean,42,100,6069,Shipped
2022-03-18,2022-03-22,10110,6,S18_2248,Vintage Cars,60,1006800,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Dean,32,50.25,1608,Shipped
2022-03-18,2022-03-22,10110,4,S18_2325,Vintage Cars,127,1006800,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Dean,33,100,3859.68,Shipped
2022-03-18,2022-03-22,10110,1,S18_2795,Vintage Cars,168,1006800,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Dean,31,100,5074.39,Shipped
2022-03-18,2022-03-22,10110,8,S18_4409,Vintage Cars,92,1006800,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Dean,28,89.27,2499.56,Shipped
2022-03-18,2022-03-22,10110,9,S18_4933,Classic Cars,71,1006800,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Dean,42,61.29,2574.18,Shipped
2022-03-18,2022-03-22,10110,13,S24_1046,Classic Cars,73,1006800,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Dean,36,85.25,3069,Shipped
2022-03-18,2022-03-22,10110,15,S24_1628,Classic Cars,50,1006800,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Dean,29,59.37,1721.73,Shipped
2022-03-18,2022-03-22,10110,3,S24_1937,Vintage Cars,33,1006800,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Dean,20,35.51,710.2,Shipped
2022-03-18,2022-03-22,10110,2,S24_2022,Vintage Cars,44,1006800,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Dean,39,44.35,1729.65,Shipped
2022-03-18,2022-03-22,10110,11,S24_2766,Classic Cars,90,1006800,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Dean,43,78.15,3360.45,Shipped
2022-03-18,2022-03-22,10110,10,S24_2887,Classic Cars,117,1006800,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Dean,46,100,5942.28,Shipped
2022-03-18,2022-03-22,10110,12,S24_3191,Classic Cars,85,1006800,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Dean,27,73.62,1987.74,Shipped
2022-03-18,2022-03-22,10110,14,S24_3432,Classic Cars,107,1006800,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Dean,37,100,3724.42,Shipped
2022-03-18,2022-03-22,10110,5,S24_3969,Vintage Cars,41,1006800,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Dean,48,34.47,1654.56,Shipped
2022-03-19,2022-03-23,10231,2,S12_1108,Classic Cars,207,1006799,CAF Imports,Madrid,Spain,EMEA,Fernandez,Dean,42,100,8379,Shipped
2022-03-19,2022-03-23,10231,1,S12_3891,Classic Cars,173,1006799,CAF Imports,Madrid,Spain,EMEA,Fernandez,Dean,49,100,6952.12,Shipped
2022-03-20,2022-03-24,10232,6,S18_3140,Vintage Cars,136,1006782,giftsbymail.co.uk,Cowes,UK,EMEA,Bennett,Tony,22,100,3606.02,Shipped
2022-03-20,2022-03-24,10232,8,S18_3259,Trains,100,1006782,giftsbymail.co.uk,Cowes,UK,EMEA,Bennett,Tony,48,95.8,4598.4,Shipped
2022-03-20,2022-03-24,10232,5,S18_4522,Vintage Cars,87,1006782,giftsbymail.co.uk,Cowes,UK,EMEA,Bennett,Tony,23,89.53,2059.19,Shipped
2022-03-20,2022-03-24,10232,4,S24_2011,Ships,122,1006782,giftsbymail.co.uk,Cowes,UK,EMEA,Bennett,Tony,46,100,5652.94,Shipped
2022-03-20,2022-03-24,10232,7,S700_1938,Ships,86,1006782,giftsbymail.co.uk,Cowes,UK,EMEA,Bennett,Tony,26,88.34,2296.84,Shipped
2022-03-20,2022-03-24,10232,1,S700_3505,Ships,100,1006782,giftsbymail.co.uk,Cowes,UK,EMEA,Bennett,Tony,48,96.16,4615.68,Shipped
2022-03-20,2022-03-24,10232,2,S700_3962,Ships,99,1006782,giftsbymail.co.uk,Cowes,UK,EMEA,Bennett,Tony,35,82.43,2885.05,Shipped
2022-03-20,2022-03-24,10232,3,S72_3212,Ships,54,1006782,giftsbymail.co.uk,Cowes,UK,EMEA,Bennett,Tony,24,49.69,1192.56,Shipped
2022-03-23,2022-03-27,10396,3,S12_3891,Classic Cars,173,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,33,100,6109.29,Shipped
2022-03-23,2022-03-27,10396,2,S18_3140,Vintage Cars,136,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,33,100,5273.73,Shipped
2022-03-23,2022-03-27,10396,4,S18_3259,Trains,100,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,24,89.75,2154,Shipped
2022-03-23,2022-03-27,10396,5,S18_4522,Vintage Cars,87,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,45,100,4739.4,Shipped
2022-03-23,2022-03-27,10396,6,S24_2011,Ships,122,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,49,100,5720.75,Shipped
2022-03-23,2022-03-27,10396,7,S24_3151,Vintage Cars,88,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,27,83.2,2246.4,Shipped
2022-03-23,2022-03-27,10396,8,S24_3816,Vintage Cars,83,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,37,90.57,3351.09,Shipped
2022-03-23,2022-03-27,10396,1,S700_1138,Ships,66,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,39,66.67,2600.13,Shipped
2022-03-24,2022-03-28,10112,1,S10_1949,Classic Cars,214,1006747,"Volvo Model Replicas, Co",Lule,Sweden,EMEA,Berglund,Michael,29,100,7209,Shipped
2022-03-24,2022-03-28,10112,2,S18_2949,Vintage Cars,101,1006747,"Volvo Model Replicas, Co",Lule,Sweden,EMEA,Berglund,Michael,23,100,2539.89,Shipped
2022-03-25,2022-03-29,10111,6,S18_1342,Vintage Cars,102,1006731,Mini Wheels Co.,San Francisco,USA,NA,Murphy,Kwai,33,99.66,3288.78,Shipped
2022-03-25,2022-03-29,10111,5,S18_1367,Vintage Cars,53,1006731,Mini Wheels Co.,San Francisco,USA,NA,Murphy,Kwai,48,49.06,2354.88,Shipped
2022-03-25,2022-03-29,10111,2,S18_2957,Vintage Cars,62,1006731,Mini Wheels Co.,San Francisco,USA,NA,Murphy,Kwai,28,64.33,1801.24,Shipped
2022-03-25,2022-03-29,10111,1,S18_3136,Vintage Cars,104,1006731,Mini Wheels Co.,San Francisco,USA,NA,Murphy,Kwai,43,100,4818.15,Shipped
2022-03-25,2022-03-29,10111,4,S18_3320,Vintage Cars,99,1006731,Mini Wheels Co.,San Francisco,USA,NA,Murphy,Kwai,39,100,4178.85,Shipped
2022-03-25,2022-03-29,10111,3,S24_4258,Vintage Cars,97,1006731,Mini Wheels Co.,San Francisco,USA,NA,Murphy,Kwai,26,86.68,2253.68,Shipped
2022-03-26,2022-03-30,10113,2,S12_1666,Trucks and Buses,136,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,21,100,3415.44,Shipped
2022-03-26,2022-03-30,10113,4,S18_1097,Trucks and Buses,116,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,49,100,4916.66,Shipped
2022-03-26,2022-03-30,10113,3,S18_4668,Vintage Cars,50,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,50,49.81,2490.5,Shipped
2022-03-26,2022-03-30,10113,1,S32_3522,Trucks and Buses,64,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,23,68.52,1575.96,Shipped
2022-03-28,2022-04-01,10397,5,S700_1938,Ships,86,1006774,Alpha Cognac,Toulouse,France,EMEA,Roulet,Daniel,32,80.55,2577.6,Shipped
2022-03-28,2022-04-01,10397,4,S700_2610,Ships,72,1006774,Alpha Cognac,Toulouse,France,EMEA,Roulet,Daniel,22,66.5,1463,Shipped
2022-03-28,2022-04-01,10397,3,S700_3505,Ships,100,1006774,Alpha Cognac,Toulouse,France,EMEA,Roulet,Daniel,48,100,5192.64,Shipped
2022-03-28,2022-04-01,10397,2,S700_3962,Ships,99,1006774,Alpha Cognac,Toulouse,France,EMEA,Roulet,Daniel,36,100,3789.72,Shipped
2022-03-28,2022-04-01,10397,1,S72_3212,Ships,54,1006774,Alpha Cognac,Toulouse,France,EMEA,Roulet,Daniel,34,62.24,2116.16,Shipped
2022-03-29,2022-04-02,10233,2,S24_3151,Vintage Cars,88,1006735,Tekni Collectables Inc.,Newark,USA,NA,Brown,Kwai,40,94.71,3788.4,Shipped
2022-03-29,2022-04-02,10233,3,S700_1138,Ships,66,1006735,Tekni Collectables Inc.,Newark,USA,NA,Brown,Kwai,36,70.67,2544.12,Shipped
2022-03-29,2022-04-02,10233,1,S700_2610,Ships,72,1006735,Tekni Collectables Inc.,Newark,USA,NA,Brown,Kwai,29,82.4,2389.6,Shipped
2022-03-30,2022-04-03,10398,11,S18_1662,Planes,157,1006724,Reims Collectables,Reims,France,EMEA,Henriot,Kwai,33,100,4215.09,Shipped
2022-03-30,2022-04-03,10398,15,S18_2581,Planes,84,1006724,Reims Collectables,Reims,France,EMEA,Henriot,Kwai,34,76.88,2613.92,Shipped
2022-03-30,2022-04-03,10398,18,S18_3029,Ships,86,1006724,Reims Collectables,Reims,France,EMEA,Henriot,Kwai,28,72.26,2023.28,Shipped
2022-03-30,2022-04-03,10398,17,S18_3856,Vintage Cars,105,1006724,Reims Collectables,Reims,France,EMEA,Henriot,Kwai,45,100,4811.85,Shipped
2022-03-30,2022-04-03,10398,16,S24_1785,Planes,109,1006724,Reims Collectables,Reims,France,EMEA,Henriot,Kwai,43,100,5552.16,Shipped
2022-03-30,2022-04-03,10398,3,S24_2841,Planes,68,1006724,Reims Collectables,Reims,France,EMEA,Henriot,Kwai,28,57.55,1611.4,Shipped
2022-03-30,2022-04-03,10398,13,S24_3420,Vintage Cars,65,1006724,Reims Collectables,Reims,France,EMEA,Henriot,Kwai,34,71.67,2436.78,Shipped
2022-03-30,2022-04-03,10398,2,S24_3949,Planes,68,1006724,Reims Collectables,Reims,France,EMEA,Henriot,Kwai,41,68.24,2797.84,Shipped
2022-03-30,2022-04-03,10398,14,S24_4278,Planes,72,1006724,Reims Collectables,Reims,France,EMEA,Henriot,Kwai,45,78.25,3521.25,Shipped
2022-03-30,2022-04-03,10398,4,S32_4289,Vintage Cars,68,1006724,Reims Collectables,Reims,France,EMEA,Henriot,Kwai,22,67.41,1483.02,Shipped
2022-03-30,2022-04-03,10398,5,S50_1341,Vintage Cars,43,1006724,Reims Collectables,Reims,France,EMEA,Henriot,Kwai,49,36.66,1796.34,Shipped
2022-03-30,2022-04-03,10398,6,S700_1691,Planes,91,1006724,Reims Collectables,Reims,France,EMEA,Henriot,Kwai,47,87.69,4121.43,Shipped
2022-03-30,2022-04-03,10398,7,S700_2047,Ships,90,1006724,Reims Collectables,Reims,France,EMEA,Henriot,Kwai,36,100,3910.32,Shipped
2022-03-30,2022-04-03,10398,8,S700_2466,Planes,99,1006724,Reims Collectables,Reims,France,EMEA,Henriot,Kwai,22,86.76,1908.72,Shipped
2022-03-30,2022-04-03,10398,9,S700_2834,Planes,118,1006724,Reims Collectables,Reims,France,EMEA,Henriot,Kwai,23,100,2810.83,Shipped
2022-03-30,2022-04-03,10398,10,S700_3167,Planes,80,1006724,Reims Collectables,Reims,France,EMEA,Henriot,Kwai,29,65.6,1902.4,Shipped
2022-03-30,2022-04-03,10398,12,S700_4002,Planes,74,1006724,Reims Collectables,Reims,France,EMEA,Henriot,Kwai,36,87.36,3144.96,Shipped
2022-03-30,2022-04-03,10398,1,S72_1253,Planes,49,1006724,Reims Collectables,Reims,France,EMEA,Henriot,Kwai,34,40.22,1367.48,Shipped
2022-04-01,2022-04-05,10114,8,S10_4962,Classic Cars,147,1006785,"La Corne D'abondance, Co.",Paris,France,EMEA,Bertrand,Tony,31,100,4305.28,Shipped
2022-04-01,2022-04-05,10114,3,S18_2319,Trucks and Buses,122,1006785,"La Corne D'abondance, Co.",Paris,France,EMEA,Bertrand,Tony,39,100,4164.42,Shipped
2022-04-01,2022-04-05,10114,6,S18_2432,Trucks and Buses,60,1006785,"La Corne D'abondance, Co.",Paris,France,EMEA,Bertrand,Tony,45,68.67,3090.15,Shipped
2022-04-01,2022-04-05,10114,4,S18_3232,Classic Cars,169,1006785,"La Corne D'abondance, Co.",Paris,France,EMEA,Bertrand,Tony,48,100,8209,Shipped
2022-04-01,2022-04-05,10114,9,S18_4600,Trucks and Buses,121,1006785,"La Corne D'abondance, Co.",Paris,France,EMEA,Bertrand,Tony,41,100,4815.45,Shipped
2022-04-01,2022-04-05,10114,5,S24_2300,Trucks and Buses,127,1006785,"La Corne D'abondance, Co.",Paris,France,EMEA,Bertrand,Tony,21,100,2925.09,Shipped
2022-04-01,2022-04-05,10114,1,S24_2840,Classic Cars,35,1006785,"La Corne D'abondance, Co.",Paris,France,EMEA,Bertrand,Tony,24,30.06,721.44,Shipped
2022-04-01,2022-04-05,10114,7,S32_1268,Trucks and Buses,96,1006785,"La Corne D'abondance, Co.",Paris,France,EMEA,Bertrand,Tony,32,100,3667.52,Shipped
2022-04-01,2022-04-05,10114,2,S32_2509,Trucks and Buses,54,1006785,"La Corne D'abondance, Co.",Paris,France,EMEA,Bertrand,Tony,28,55.73,1560.44,Shipped
2022-04-01,2022-04-05,10114,10,S700_2824,Classic Cars,101,1006785,"La Corne D'abondance, Co.",Paris,France,EMEA,Bertrand,Tony,42,100,4758.18,Shipped
2022-04-01,2022-04-05,10400,9,S10_4757,Classic Cars,136,1006784,The Sharp Gifts Warehouse,San Jose,USA,NA,Frick,Tony,64,100,9661,Shipped
2022-04-01,2022-04-05,10400,1,S18_1662,Planes,157,1006784,The Sharp Gifts Warehouse,San Jose,USA,NA,Frick,Tony,34,100,6433.82,Shipped
2022-04-01,2022-04-05,10400,7,S18_3029,Ships,86,1006784,The Sharp Gifts Warehouse,San Jose,USA,NA,Frick,Tony,30,74.84,2245.2,Shipped
2022-04-01,2022-04-05,10400,6,S18_3856,Vintage Cars,105,1006784,The Sharp Gifts Warehouse,San Jose,USA,NA,Frick,Tony,58,100,7307,Shipped
2022-04-01,2022-04-05,10400,2,S24_2841,Planes,68,1006784,The Sharp Gifts Warehouse,San Jose,USA,NA,Frick,Tony,24,61.66,1479.84,Shipped
2022-04-01,2022-04-05,10400,3,S24_3420,Vintage Cars,65,1006784,The Sharp Gifts Warehouse,San Jose,USA,NA,Frick,Tony,38,57.2,2173.6,Shipped
2022-04-01,2022-04-05,10400,8,S24_3816,Vintage Cars,83,1006784,The Sharp Gifts Warehouse,San Jose,USA,NA,Frick,Tony,42,72.96,3064.32,Shipped
2022-04-01,2022-04-05,10400,5,S700_2047,Ships,90,1006784,The Sharp Gifts Warehouse,San Jose,USA,NA,Frick,Tony,46,87.8,4038.8,Shipped
2022-04-01,2022-04-05,10400,4,S72_1253,Planes,49,1006784,The Sharp Gifts Warehouse,San Jose,USA,NA,Frick,Tony,20,56.12,1122.4,Shipped
2022-04-02,2022-04-06,10235,3,S18_2581,Planes,84,1006780,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,NA,Lincoln,Tony,24,76.03,1824.72,Shipped
2022-04-02,2022-04-06,10235,5,S24_1785,Planes,109,1006780,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,NA,Lincoln,Tony,23,96.29,2214.67,Shipped
2022-04-02,2022-04-06,10235,12,S24_3949,Planes,68,1006780,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,NA,Lincoln,Tony,33,60.05,1981.65,Shipped
2022-04-02,2022-04-06,10235,4,S24_4278,Planes,72,1006780,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,NA,Lincoln,Tony,40,81.14,3245.6,Shipped
2022-04-02,2022-04-06,10235,1,S32_1374,Motorcycles,99,1006780,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,NA,Lincoln,Tony,41,100,4177.49,Shipped
2022-04-02,2022-04-06,10235,6,S32_4289,Vintage Cars,68,1006780,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,NA,Lincoln,Tony,34,77.73,2642.82,Shipped
2022-04-02,2022-04-06,10235,7,S50_1341,Vintage Cars,43,1006780,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,NA,Lincoln,Tony,41,35.35,1449.35,Shipped
2022-04-02,2022-04-06,10235,8,S700_1691,Planes,91,1006780,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,NA,Lincoln,Tony,25,100,2580.25,Shipped
2022-04-02,2022-04-06,10235,10,S700_2466,Planes,99,1006780,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,NA,Lincoln,Tony,38,88.75,3372.5,Shipped
2022-04-02,2022-04-06,10235,2,S700_2834,Planes,118,1006780,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,NA,Lincoln,Tony,25,96.11,2402.75,Shipped
2022-04-02,2022-04-06,10235,9,S700_3167,Planes,80,1006780,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,NA,Lincoln,Tony,32,92,2944,Shipped
2022-04-02,2022-04-06,10235,11,S700_4002,Planes,74,1006780,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,NA,Lincoln,Tony,34,72.55,2466.7,Shipped
2022-04-03,2022-04-07,10236,1,S10_2016,Motorcycles,118,1006768,Motor Mint Distributors Inc.,Philadelphia,USA,NA,Hernandez,Michael,22,100,2852.08,Shipped
2022-04-03,2022-04-07,10236,2,S18_2625,Motorcycles,60,1006768,Motor Mint Distributors Inc.,Philadelphia,USA,NA,Hernandez,Michael,23,55.72,1281.56,Shipped
2022-04-03,2022-04-07,10236,3,S24_2000,Motorcycles,76,1006768,Motor Mint Distributors Inc.,Philadelphia,USA,NA,Hernandez,Michael,36,87.6,3153.6,Shipped
2022-04-03,2022-04-07,10401,3,S18_2581,Planes,84,1006735,Tekni Collectables Inc.,Newark,USA,NA,Brown,Kwai,42,76.03,3193.26,On Hold
2022-04-03,2022-04-07,10401,5,S24_1785,Planes,109,1006735,Tekni Collectables Inc.,Newark,USA,NA,Brown,Kwai,38,96.29,3659.02,On Hold
2022-04-03,2022-04-07,10401,12,S24_3949,Planes,68,1006735,Tekni Collectables Inc.,Newark,USA,NA,Brown,Kwai,64,60.05,3843.2,On Hold
2022-04-03,2022-04-07,10401,4,S24_4278,Planes,72,1006735,Tekni Collectables Inc.,Newark,USA,NA,Brown,Kwai,52,81.14,4219.28,On Hold
2022-04-03,2022-04-07,10401,1,S32_1374,Motorcycles,99,1006735,Tekni Collectables Inc.,Newark,USA,NA,Brown,Kwai,49,100,4992.61,On Hold
2022-04-03,2022-04-07,10401,6,S32_4289,Vintage Cars,68,1006735,Tekni Collectables Inc.,Newark,USA,NA,Brown,Kwai,62,77.73,4819.26,On Hold
2022-04-03,2022-04-07,10401,7,S50_1341,Vintage Cars,43,1006735,Tekni Collectables Inc.,Newark,USA,NA,Brown,Kwai,56,35.35,1979.6,On Hold
2022-04-03,2022-04-07,10401,8,S700_1691,Planes,91,1006735,Tekni Collectables Inc.,Newark,USA,NA,Brown,Kwai,11,100,1135.31,On Hold
2022-04-03,2022-04-07,10401,10,S700_2466,Planes,99,1006735,Tekni Collectables Inc.,Newark,USA,NA,Brown,Kwai,85,88.75,7544,On Hold
2022-04-03,2022-04-07,10401,2,S700_2834,Planes,118,1006735,Tekni Collectables Inc.,Newark,USA,NA,Brown,Kwai,21,96.11,2018.31,On Hold
2022-04-03,2022-04-07,10401,9,S700_3167,Planes,80,1006735,Tekni Collectables Inc.,Newark,USA,NA,Brown,Kwai,77,92,7084,On Hold
2022-04-03,2022-04-07,10401,11,S700_4002,Planes,74,1006735,Tekni Collectables Inc.,Newark,USA,NA,Brown,Kwai,28,72.55,2031.4,On Hold
2022-04-04,2022-04-07,10115,5,S12_4473,Trucks and Buses,118,1006750,Classic Legends Inc.,NYC,USA,NA,Hernandez,Michael,46,100,5723.78,Shipped
2022-04-04,2022-04-08,10115,4,S18_2238,Classic Cars,163,1006750,Classic Legends Inc.,NYC,USA,NA,Hernandez,Michael,46,100,7381,Shipped
2022-04-04,2022-04-08,10115,2,S24_1444,Classic Cars,57,1006750,Classic Legends Inc.,NYC,USA,NA,Hernandez,Michael,47,69.36,3259.92,Shipped
2022-04-04,2022-04-08,10115,1,S24_4048,Classic Cars,118,1006750,Classic Legends Inc.,NYC,USA,NA,Hernandez,Michael,44,100,5568.64,Shipped
2022-04-04,2022-04-08,10115,3,S50_1392,Trucks and Buses,115,1006750,Classic Legends Inc.,NYC,USA,NA,Hernandez,Michael,27,100,2843.91,Shipped
2022-04-05,2022-04-09,10237,7,S10_1678,Motorcycles,95,1006734,Vitachrome Inc.,NYC,USA,NA,Frick,Kwai,23,100,2333.12,Shipped
2022-04-05,2022-04-09,10237,9,S10_4698,Motorcycles,193,1006734,Vitachrome Inc.,NYC,USA,NA,Frick,Kwai,39,100,7024,Shipped
2022-04-05,2022-04-09,10237,6,S12_2823,Motorcycles,150,1006734,Vitachrome Inc.,NYC,USA,NA,Frick,Kwai,32,100,4193.28,Shipped
2022-04-05,2022-04-09,10237,1,S18_3782,Motorcycles,62,1006734,Vitachrome Inc.,NYC,USA,NA,Frick,Kwai,26,52.22,1357.72,Shipped
2022-04-05,2022-04-09,10237,8,S24_1578,Motorcycles,112,1006734,Vitachrome Inc.,NYC,USA,NA,Frick,Kwai,20,100,2299,Shipped
2022-04-05,2022-04-09,10237,4,S24_2360,Motorcycles,69,1006734,Vitachrome Inc.,NYC,USA,NA,Frick,Kwai,26,79.65,2070.9,Shipped
2022-04-05,2022-04-09,10237,2,S32_2206,Motorcycles,40,1006734,Vitachrome Inc.,NYC,USA,NA,Frick,Kwai,26,40.23,1045.98,Shipped
2022-04-05,2022-04-09,10237,5,S32_4485,Motorcycles,102,1006734,Vitachrome Inc.,NYC,USA,NA,Frick,Kwai,27,100,3113.64,Shipped
2022-04-05,2022-04-09,10237,3,S50_4713,Motorcycles,81,1006734,Vitachrome Inc.,NYC,USA,NA,Frick,Kwai,20,68.34,1366.8,Shipped
2022-04-07,2022-04-11,10402,1,S10_2016,Motorcycles,118,1006732,Auto Canal Petit,Paris,France,EMEA,Perrier,Kwai,45,100,5833.8,Shipped
2022-04-07,2022-04-11,10402,2,S18_2625,Motorcycles,60,1006732,Auto Canal Petit,Paris,France,EMEA,Perrier,Kwai,55,55.72,3064.6,Shipped
2022-04-07,2022-04-11,10402,3,S24_2000,Motorcycles,76,1006732,Auto Canal Petit,Paris,France,EMEA,Perrier,Kwai,59,87.6,5168.4,Shipped
2022-04-08,2022-04-12,10403,7,S10_1678,Motorcycles,95,1006745,"UK Collectables, Ltd.",Liverpool,UK,EMEA,Devon,Michael,24,100,2434.56,Shipped
2022-04-08,2022-04-12,10403,9,S10_4698,Motorcycles,193,1006745,"UK Collectables, Ltd.",Liverpool,UK,EMEA,Devon,Michael,66,100,11887,Shipped
2022-04-08,2022-04-12,10403,6,S12_2823,Motorcycles,150,1006745,"UK Collectables, Ltd.",Liverpool,UK,EMEA,Devon,Michael,66,100,8649,Shipped
2022-04-08,2022-04-12,10403,1,S18_3782,Motorcycles,62,1006745,"UK Collectables, Ltd.",Liverpool,UK,EMEA,Devon,Michael,36,52.22,1879.92,Shipped
2022-04-08,2022-04-12,10403,8,S24_1578,Motorcycles,112,1006745,"UK Collectables, Ltd.",Liverpool,UK,EMEA,Devon,Michael,46,100,5287.7,Shipped
2022-04-08,2022-04-12,10403,4,S24_2360,Motorcycles,69,1006745,"UK Collectables, Ltd.",Liverpool,UK,EMEA,Devon,Michael,27,79.65,2150.55,Shipped
2022-04-08,2022-04-12,10403,2,S32_2206,Motorcycles,40,1006745,"UK Collectables, Ltd.",Liverpool,UK,EMEA,Devon,Michael,30,40.23,1206.9,Shipped
2022-04-08,2022-04-12,10403,5,S32_4485,Motorcycles,102,1006745,"UK Collectables, Ltd.",Liverpool,UK,EMEA,Devon,Michael,45,100,5189.4,Shipped
2022-04-08,2022-04-12,10403,3,S50_4713,Motorcycles,81,1006745,"UK Collectables, Ltd.",Liverpool,UK,EMEA,Devon,Michael,31,68.34,2118.54,Shipped
2022-04-09,2022-04-13,10238,3,S12_1099,Classic Cars,194,1006771,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Petersen,Daniel,28,100,5774.72,Shipped
2022-04-09,2022-04-13,10238,1,S12_3380,Classic Cars,117,1006771,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Petersen,Daniel,29,100,3167.38,Shipped
2022-04-09,2022-04-13,10238,4,S12_3990,Classic Cars,79,1006771,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Petersen,Daniel,20,74.21,1484.2,Shipped
2022-04-09,2022-04-13,10238,6,S18_3278,Classic Cars,80,1006771,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Petersen,Daniel,41,73.17,2999.97,Shipped
2022-04-09,2022-04-13,10238,5,S18_3482,Classic Cars,146,1006771,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Petersen,Daniel,49,100,6554.24,Shipped
2022-04-09,2022-04-13,10238,8,S18_4721,Classic Cars,148,1006771,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Petersen,Daniel,44,100,6350.96,Shipped
2022-04-09,2022-04-13,10238,2,S24_3371,Classic Cars,61,1006771,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Petersen,Daniel,47,62.45,2935.15,Shipped
2022-04-09,2022-04-13,10238,7,S24_4620,Classic Cars,80,1006771,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Petersen,Daniel,22,93.77,2062.94,Shipped
2022-04-11,2022-04-15,10116,1,S32_3207,Trains,62,1006813,Royale Belge,Charleroi,Belgium,EMEA,Cartrain,Leslie,27,63.38,1711.26,Shipped
2022-04-12,2022-04-16,10239,5,S12_4675,Classic Cars,115,1006783,"Oulu Toy Supplies, Inc.",Oulu,Finland,EMEA,Koskitalo,Tony,21,93.28,1958.88,Shipped
